RouteNum,RouteName,Boardings,LAYOVER_HRS,PULLIN_PULLOUT_HRS,IN_SVC_HOURS,REVENUE_HOURS,SCHOOL_HOURS,TOTAL_HOURS,REV_MILES,VEHICLE_TRIPS,GROSS_COST,FARE_BRDG,FARE_REVENUE,OTHER_REVENUE,NET_COST,BRDGS_TRIP,BOARDINGS_REV_HR,BOARDINGS_TOTAL_HOUR,FAREBOX_RATIO,NET_COST_BOARDING,MPH,REV_HRS_TOT_HRS,RIDERSHIP_PURPOSE,linetype,DAY_TYPE,FID
81,Vallco — San Jose State Univ,293,4.85,2.43333333333333,29.3833333333333,34.2333333333333,0,36.6666666666667,438,19,6462.13333333333,0.88293,258.9928,0,6203.14053333333,15.4385964912281,8.56864654333009,8,0.0400785292782569,21.14707,14.9064095292116,0.933636363636364,0.5,Local,Saturday,1
39,The Villages — Eastridge TC,196,3.23333333333333,0.6,7.4,10.6333333333333,0,11.2333333333333,154.3,22,1979.76266666667,0.88293,173.05428,0,1806.70838666667,8.90909090909091,18.4326018808777,17.4480712166172,0.0874116291380381,9.21789993197279,20.8513513513514,0.946587537091988,0,Community,Saturday,2
14,Gilroy TC — St Louise Hospital,86,1.51666666666667,0,5.38333333333333,6.9,0,6.9,81,16,1216.056,0.88293,75.93198,0,1140.12402,5.375,12.463768115942,12.463768115942,0.0624411869190235,13.2572560465116,15.046439628483,1,0,Community,Saturday,3
19,Gilroy TC — Wren & Mantelli,110,1.31666666666667,3.66666666666667,4.33333333333333,5.65,0,9.31666666666667,65.3,21,1641.96933333333,0.88293,97.1223,0,1544.84703333333,5.23809523809524,19.4690265486726,11.8067978533095,0.0591498866807906,14.0440639393939,15.0692307692308,0.606440071556351,0,Community,Saturday,4
32,San Antonio Shopping Ctr — Santa Clara TC,229,2.5,1.16666666666666,15.8,18.3,0,19.4666666666667,250.2,18,3430.80533333333,0.88293,201.89666,0,3228.90867333333,12.7037037037037,12.4954462659381,11.7465753424658,0.0588481829727831,14.1205918658892,15.8354430379747,0.940068493150685,0,Community,Saturday,5
17,Gilroy TC — Monterey & Las Animas,47,1.08333333333333,0,3.03333333333333,4.11666666666667,0,4.11666666666667,49.1,16,725.521333333333,0.88293,41.49771,0,684.023623333333,2.9375,11.417004048583,11.417004048583,0.0571970913788889,14.5536941134752,16.1868131868132,1,0,Community,Saturday,6
49,Los Gatos Civic Ctr — Winchester TC via Los Gatos,107,2.33333333333333,0.316666666666666,7.75,10.0833333333333,0,10.4,119,22,1832.896,0.88293,94.47351,0,1738.42249,4.86363636363636,10.6115702479339,10.2884615384615,0.0515433008746814,16.2469391588785,15.3548387096774,0.969551282051282,0,Community,Saturday,7
42,Kaiser San Jose — Evergreen Valley Coll,101,1.53333333333333,0.483333333333334,7.95,9.48333333333333,0,9.96666666666667,156.4,18,1756.52533333333,0.88293,89.17593,0,1667.34940333333,5.61111111111111,10.6502636203866,10.133779264214,0.0507683711175244,16.5084099339934,19.6729559748428,0.951505016722408,0,Community,Saturday,8
48,Los Gatos Civic Ctr — Winchester TC via Winchester,110,2.4,1.11666666666667,9.93333333333333,12.3333333333333,0,13.45,138.6,23,2370.428,0.88293,97.1223,0,2273.3057,4.78260869565217,8.91891891891892,8.17843866171004,0.0409724741692218,20.6664154545455,13.9530201342282,0.916976456009913,0,Community,Saturday,9
181,San Jose Diridon Transit Center -- Fremont BART,1558,25.8333333333333,6.93333333333334,78.7,104.533333333333,0,111.466666666667,1897.1,92,23573.8624,0.88293,1375.60494,0,22198.25746,16.9347826086957,14.9043367346939,13.9772727272727,0.058352972315644,14.2479187804878,24.1054637865311,0.937799043062201,0.25,Express,Saturday,10
200,Tasman & Baypointe -- Mountain View Station NIGHT,7,0.283333333333333,0.766666666666666,0.766666666666667,1.05,0,1.81666666666667,18.1,2,320.169333333333,0.88293,6.18051,0,313.988823333333,3.5,6.66666666666667,3.85321100917431,0.0193038787808118,44.8555461904762,23.6086956521739,0.577981651376147,0,Other,Saturday,11
902,Mountain View – Winchester,4326,11.95,3.36666666666667,90.95,102.9,0,106.266666666667,1475,74,63157.468,0.88293,3819.55518,0,59337.91282,58.4594594594595,42.0408163265306,40.7089084065245,0.060476698970896,13.7165771659732,16.2177020340847,0.96831869510665,1,LRT,Sunday,12
901,Alum Rock – Santa Teresa,7857,28.7333333333333,12.75,162.633333333333,191.366666666667,0,204.116666666667,3140.7,132,121312.6585,0.88293,6937.18101,0,114375.47749,59.5227272727273,41.0573070893573,38.4926920878583,0.0571843127978273,14.5571436286114,19.3115392498463,0.937535723034213,1,LRT,Sunday,13
900,Ohlone/Chynoweth – Almaden,502,6.56666666666667,0.533333333333335,7.48333333333333,14.05,0,14.5833333333333,131,112,8667.3125,0.88293,443.23086,0,8224.08164,4.48214285714286,35.729537366548,34.4228571428571,0.0511382115275064,16.382632749004,17.5055679287305,0.963428571428571,0.5,LRT,Sunday,14
22,Palo Alto TC — Eastridge TC via El Camino,8018,47.6833333333333,27.3333333333333,262.416666666667,310.1,0,337.433333333333,3475.8,141,59469.2506666667,0.88293,7079.33274,0,52389.9179266667,56.8652482269504,25.8561754272815,23.7617307122395,0.119041902506568,6.53403815498462,13.2453477294379,0.918996344957029,1,Core,Sunday,15
25,De Anza Coll — Alum Rock TC via Valley Med Ctr,2880,25.1333333333333,5.98333333333332,102.916666666667,128.05,0,134.033333333333,1252.1,85,23622.0346666667,0.88293,2542.8384,0,21079.1962666667,33.8823529411765,22.491214369387,21.4871922407361,0.107646882915985,7.31916537037037,12.1661538461538,0.955359363342452,1,Core,Sunday,16
73,Snell/Capitol — Downtown SJ,620,8.41666666666667,1.06666666666667,19.8166666666667,28.2333333333333,0,29.3,268,32,5163.832,0.88293,547.4166,0,4616.4154,19.375,21.9598583234947,21.160409556314,0.10600976174283,7.44583129032258,13.5239697224558,0.963594994311718,1,Core,Sunday,17
71,Eastridge TC — Great Mall/Main TC via White Rd,687,6.83333333333333,2.56666666666667,24.4166666666667,31.25,0,33.8166666666667,394.2,35,5959.84933333333,0.88293,606.2786,0,5353.57073333333,19.6190476190476,21.9733333333333,20.305569245934,0.101727168941855,7.79646223300971,16.1447098976109,0.924100542138985,1,Core,Sunday,18
72,Senter & Monterey — Downtown SJ,728,8.21666666666667,2.3,25.3833333333333,33.6,0,35.9,365.2,36,6327.016,0.88293,642.77304,0,5684.24296,20.2222222222222,21.6666666666667,20.2785515320334,0.101591815162155,7.80802604395604,14.3873933026921,0.935933147632312,1,Core,Sunday,19
23,De Anza Coll — Alum Rock TC via Stevens Creek,3496,35.3666666666667,7.41666666666666,132.6,167.966666666667,0,175.383333333333,1542.1,113,30909.5586666667,0.88293,3086.72328,0,27822.8353866667,30.9380530973451,20.8136535026791,19.9334790458995,0.0998630654448253,7.95847694126621,11.6297134238311,0.957711679178941,1,Core,Sunday,20
70,Capitol LRT — Great Mall/Main TC,2311,18.35,7.04999999999998,102.633333333333,120.983333333333,0,128.033333333333,1471.3,78,22564.5946666667,0.88293,2040.45123,0,20524.1434366667,29.6282051282051,19.1018046562887,18.0499869825566,0.090427116469069,8.8810659613443,14.3354985384865,0.944936214527467,1,Core,Sunday,21
66,Kaiser San Jose — Milpitas/Dixon Rd via Downtown SJ,2550,21.65,7.41666666666663,112.383333333333,134.033333333333,0,141.45,1555.6,74,24929.148,0.88293,2251.17719,0,22677.97081,34.454954954955,19.0226311862721,18.025215034759,0.0903030135646834,8.8944845639953,13.8419101290227,0.947566866973018,1,Core,Sunday,22
77,Eastridge TC — Great Mall/Main TC via King Rd,798,9.2,3.36666666666666,31.95,41.15,0,44.5166666666667,434.7,45,7845.61733333333,0.88293,704.87245,0,7140.74488333333,17.7407407407407,19.4005670311867,17.9333582927742,0.089842828174303,8.94456561586639,13.6056338028169,0.924372894047173,1,Core,Sunday,23
68,Gilroy TC — San Jose Diridon TC,2736,24.55,14.75,132.866666666667,157.416666666667,0,172.166666666667,2536,78,30342.6533333333,0.88293,2415.99079,0,27926.6625433333,35.0811965811966,17.3827421916358,15.8935140367861,0.0796235834572147,10.205870097454,19.0868038133467,0.91432720232333,0.75,Core,Sunday,24
26,Sunnyvale/Lockheed Martin TC — Eastridge TC,1597,13.6833333333333,4.93333333333332,85.8833333333333,99.5666666666667,0,104.5,1280.4,53,18417.08,0.88293,1410.03921,0,17007.04079,30.1320754716981,16.0395045195849,15.2822966507177,0.0765614967193496,10.6493680588604,14.908596933825,0.952791068580542,1,Core,Sunday,25
522,Palo Alto TC — Eastridge TC,2316,20.8166666666667,16.1166666666667,117.866666666667,138.683333333333,0,154.8,1852,74,27281.952,0.88293,2045.16019,0,25236.79181,31.3018018018018,16.7023194327605,14.9633936261843,0.0749638511936389,10.8951468455893,15.7126696832579,0.895887166236003,1,Core,Sunday,26
60,Winchester TC — Great America,819,9.75,3.85000000000001,45.4833333333333,55.2333333333333,0,59.0833333333333,615,47,10412.8466666667,0.88293,722.82536,0,9690.02130666667,17.4184397163121,14.8219674109837,13.8561354019746,0.0694166910489415,11.8363452442997,13.5214364235984,0.934837799717912,0.75,Core,Sunday,27
64,Almaden LRT — McKee & White via Downtown SJ,1052,16.9166666666667,4.05000000000001,56.4333333333333,73.35,0,77.4,696.8,53,13640.976,0.88293,928.54805,0,12712.42795,19.8427672955975,14.3376505339696,13.5874246339363,0.0680704995009155,12.0878871156894,12.3473124630833,0.947674418604651,1,Core,Sunday,28
55,De Anza Coll — Great America,481,6.81666666666666,2.7,26.0166666666667,32.8333333333333,0,35.5333333333333,376.2,31,6262.39466666667,0.88293,424.98364,0,5837.41102666667,15.5268817204301,14.6598984771574,13.5459662288931,0.0678628005133712,12.1275852354571,14.4599615631006,0.924015009380863,0.75,Core,Sunday,29
61,Good Sam Hosp — Sierra & Piedmont via Bascom,443,9.25,1.41666666666666,28.25,37.5,0,38.9166666666667,400.7,27,6858.67333333333,0.88293,391.13799,0,6467.53534333333,16.4074074074074,11.8133333333333,11.3832976445396,0.0570282284912242,14.5994025808879,14.1840707964602,0.963597430406852,1,Core,Sunday,30
62,Good Sam Hosp — Sierra & Piedmont via Union,533,11.35,4.91666666666666,36.7333333333333,48.0833333333333,0,53,498,48,9340.72,0.88293,470.896,0,8869.824,11.1111111111111,11.0918544194107,10.062893081761,0.0504132443751659,16.63092,13.557168784029,0.907232704402516,1,Core,Sunday,31
323,De Anza Coll — Downtown SJ,502,13.65,3.88333333333334,39.4166666666667,53.0666666666667,0,56.95,548,55,10036.868,0.88293,443.52517,0,9593.34283,9.13333333333333,9.46608040201005,8.82060286801288,0.0441895987871914,19.0975636960849,13.9027484143763,0.931811530582382,1,Core,Sunday,32
10,Santa Clara TC — SJC — Metro Airport LRT,860,13.7833333333333,1.13333333333333,21.1333333333333,34.9166666666667,0,36.05,430.2,71,6353.452,0.88293,0,1319.48998634049,5033.96201365951,12.112676056338,24.6300715990453,23.8557558945909,0.207680798775295,5.85344420192966,20.3564668769716,0.968562182154415,0.5,Local,Sunday,33
47,Great Mall/Main TC — McCarthy Ranch,299,2.56666666666667,0.583333333333332,13.0833333333333,15.65,0,16.2333333333333,192.8,28,2860.96266666667,0.88293,263.70176,0,2597.26090666667,10.6666666666667,19.0841320553781,18.3983572895277,0.0921723876625211,8.69618607142857,14.7363057324841,0.964065708418891,0.25,Local,Sunday,34
82,Westgate — Downtown SJ,313,5.11666666666667,1.25,16.5166666666667,21.6333333333333,0,22.8833333333333,222.5,22,4032.95866666667,0.88293,276.35709,0,3756.60157666667,14.2272727272727,14.4684129429892,13.6780772032047,0.0685246522073621,12.001921970181,13.4712411705348,0.945375091041515,0.25,Local,Sunday,35
54,De Anza Coll — Sunnyvalle/Lockheed Martin TC,258,6.7,0.283333333333331,12.0333333333333,18.7333333333333,0,19.0166666666667,178.9,26,3351.49733333333,0.88293,227.79594,0,3123.70139333333,9.92307692307692,13.7722419928826,13.567046450482,0.0679684085481395,12.1073697416021,14.8670360110803,0.98510078878177,0.25,Local,Sunday,36
35,Downtown Mountain View — Stanford Shopping Ctr,308,4.26666666666667,0.950000000000003,18.5833333333333,22.85,0,23.8,232.2,23,4194.512,0.88293,271.94244,0,3922.56956,13.3913043478261,13.4792122538293,12.9411764705882,0.064832915008945,12.7356154545455,12.495067264574,0.960084033613445,0.5,Local,Sunday,37
57,West Valley Coll — Great America via Quito Rd,533,7,2.31666666666666,33.8333333333333,40.8333333333333,0,43.15,518.6,42,7604.756,0.88293,470.896,0,7133.86,12.6984126984127,13.0612244897959,12.3599845500193,0.061921250333344,13.3759875,15.328078817734,0.946311317110854,0.5,Local,Sunday,38
27,Good Sam Hosp — Kaiser San Jose,214,4.5,1.43333333333333,12.9,17.4,0,18.8333333333333,205.8,18,3319.18666666667,0.88293,188.94702,0,3130.23964666667,11.8888888888889,12.2988505747126,11.3628318584071,0.0569256986651348,14.6272880685358,15.953488372093,0.923893805309735,0.25,Local,Sunday,39
40,Foothill Coll — La Avenida & Shoreline,103,1.58333333333333,0.116666666666665,8.18333333333333,9.76666666666667,0,9.88333333333333,115.2,18,1741.83866666667,0.88293,90.94179,0,1650.89687666667,5.72222222222222,10.5460750853242,10.4215851602024,0.0522102257461273,16.0281250161812,14.0773930753564,0.988195615514334,0.25,Local,Sunday,40
63,Almaden Expwy & Camden — San Jose State Univ,177,4.16666666666667,1.23333333333333,13.35,17.5166666666667,0,18.75,212.4,18,3304.5,0.88293,155.9843,0,3148.5157,9.81481481481481,10.0856327307326,9.42222222222222,0.047203601149947,17.8217869811321,15.9101123595506,0.934222222222222,0.5,Local,Sunday,41
31,Evergreen Valley Coll — Eastridge TC,89,2.01666666666667,0.716666666666667,6.85,8.86666666666667,0,9.58333333333333,103.3,18,1688.96666666667,0.88293,78.87508,0,1610.09158666667,4.96296296296296,10.0751879699248,9.32173913043478,0.0467001993329254,18.0234132835821,15.0802919708029,0.925217391304348,0.25,Local,Sunday,42
39,The Villages — Eastridge TC,207,2.23333333333333,0.600000000000001,6.48333333333333,8.71666666666667,0,9.31666666666667,126.3,18,1641.96933333333,0.88293,182.4722,0,1459.49713333333,11.4814814814815,23.7093690248566,22.1824686940966,0.111130090127546,7.06208290322581,19.4807197943445,0.935599284436494,0,Community,Sunday,43
19,Gilroy TC — Wren & Mantelli,90,1.3,2.93333333333333,4.05,5.35,0,8.28333333333333,60.9,20,1459.85466666667,0.88293,79.4637,0,1380.39096666667,4.5,16.8224299065421,10.8651911468813,0.0544326101867675,15.3376774074074,15.037037037037,0.645875251509054,0,Community,Sunday,44
14,Gilroy TC — St Louise Hospital,70,1.51666666666667,0,5.38333333333333,6.9,0,6.9,81,16,1216.056,0.88293,61.51079,0,1154.54521,4.35416666666667,10.0966183574879,10.0966183574879,0.0505822018064958,16.5724192822967,15.046439628483,1,0,Community,Sunday,45
17,Gilroy TC — Monterey & Las Animas,41,1.08333333333333,0,3.03333333333333,4.11666666666667,0,4.11666666666667,49.1,16,725.521333333333,0.88293,36.49444,0,689.026893333333,2.58333333333333,10.0404858299595,10.0404858299595,0.0503009881629945,16.670005483871,16.1868131868132,1,0,Community,Sunday,46
49,Los Gatos Civic Ctr — Winchester TC via Los Gatos,55,1.91666666666667,0,5.36666666666667,7.28333333333333,0,7.28333333333333,86.3,16,1283.61466666667,0.88293,48.26684,0,1235.34782666667,3.41666666666667,7.50572082379863,7.50572082379863,0.0376022814738795,22.597826097561,16.0807453416149,1,0,Community,Sunday,47
48,Los Gatos Civic Ctr — Winchester TC via Winchester,73,1.9,1.65,7.61666666666667,9.51666666666667,0,11.1666666666667,111.8,18,1968.01333333333,0.88293,64.7482,0,1903.26513333333,4.07407407407407,7.70577933450087,6.56716417910448,0.0329002852284199,25.9536154545455,14.6783369803063,0.852238805970149,0,Community,Sunday,48
181,San Jose Diridon Transit Center -- Fremont BART,1270,22.3833333333333,7.51666666666665,72.8666666666667,95.25,0,102.766666666667,1815.5,88,21733.9168,0.88293,1121.3211,0,20612.5957,14.4318181818182,13.3333333333333,12.3580927667856,0.0515931440392741,16.2303903149606,24.9153705397987,0.92685695750892,0.25,Express,Sunday,49
200,Tasman & Baypointe -- Mountain View Station NIGHT,4,0.283333333333333,0.833333333333333,0.766666666666667,1.05,0,1.88333333333333,18.1,2,331.918666666667,0.88293,3.53172,0,328.386946666667,2,3.80952380952381,2.12389380530973,0.0106403175075018,82.0967366666667,23.6086956521739,0.557522123893806,0,Other,Sunday,50
49,Los Gatos Civic Ctr — Winchester TC via Los Gatos,206,3,1,16,19,0,20,241,32,3586,0.88,182,0,3405,6,11,10.1,0.05,16.56,15,0.92,0,Community,Weekday,51
901,Alum Rock – Santa Teresa,15624,28,23,185,213,0,236,3505,147,140074,0.88,13795,0,126279,106,73.3,66.3,0.1,8.08,19,0.9,1,LRT,Weekday,52
17,Gilroy TC — Monterey & Las Animas,102,3,1,8,11,0,12,124,27,2141,0.88,90,0,2051,4,9.5,8.4,0.04,20.04,16,0.88,0,Community,Weekday,53
304,South San Jose — Sunnyvale TC via Arques,153,1,5,11,12,0,17,168,8,3064,0.88,135,0,2929,19,13.2,8.8,0.04,19.18,15,0.66,0,Limited,Weekday,54
321,Great Mall/Main TC — Lockheed Martin/Moffett Park,17,1,0,1,2,0,2,22,2,411,0.88,15,0,396,9,10,7.3,0.04,23.31,16,0.73,0,Limited,Weekday,55
330,Almaden Expwy & Via Valiente — Tasman Dr,118,0,7,11,11,0,18,183,8,3146,0.88,104,0,3042,15,10.5,6.6,0.03,25.78,17,0.63,0,Limited,Weekday,56
328,Almaden Expwy & Via Valiente — Lockheed Martin/Moffett Park,52,0,4,5,5,0,9,94,4,1574,0.88,46,0,1528,13,9.8,5.8,0.03,29.39,18,0.6,0,Limited,Weekday,57
181,San Jose Diridon Transit Center -- Fremont BART,2245,31,10,94,125,12.3,135,2396,126,28590,0.88,1982,0,26608,18,18,16.6,0.07,11.85,25,0.92,0.25,Express,Weekday,58
102,South San Jose -- Palo Alto,306,2,11,18,20,0,31,443,14,6514,0.88,270,0,6243,22,15.6,9.9,0.04,20.38,25,0.64,0,Express,Weekday,59
122,South San Jose -- Lockheed/Moffett,40,0,2,2,2,0,4,49,2,849,0.88,35,0,814,20,17.4,9.9,0.04,20.53,23,0.57,0,Express,Weekday,60
180,Great Mall/Main/Aborn & White -- Fremont BART,518,12,9,33,45,0,54,998,60,11371,0.88,457,0,10914,9,11.6,9.6,0.04,21.08,30,0.83,0,Express,Weekday,61
103,Eastridge Transit Center -- Palo Alto,156,2,6,9,11,0,17,238,8,3532,0.88,138,0,3394,20,14.3,9.3,0.04,21.76,25,0.65,0,Express,Weekday,62
104,Penitencia Creek Transit Center -- Palo Alto,77,0,3,6,6,0,9,100,4,1967,0.88,68,0,1899,19,12.3,8.2,0.03,24.77,17,0.67,0,Express,Weekday,63
140,Fremont BART -- Mission College & Montague,92,1,4,7,8,0,12,116,6,2453,0.88,82,0,2372,15,12,8,0.03,25.69,16,0.66,0,Express,Weekday,64
168,Gilroy Transit Center -- San Jose Diridon Transit Center,284,0,20,18,18,0.4,38,479,14,7980,0.88,251,0,7729,20,15.7,7.5,0.03,27.18,27,0.48,0,Express,Weekday,65
120,Fremont BART -- Lockheed/Shoreline,180,2,9,13,15,0,24,263,12,5157,0.88,159,0,4998,15,11.9,7.4,0.03,27.82,20,0.62,0,Express,Weekday,66
